timestamp_ms	queue_length_bytes
1728957533532	0
1728957533584	0
1728957533636	0
1728957533688	0
1728957533740	0
1728957533792	0
1728957533843	0
1728957533895	0
1728957533946	0
1728957533998	0
1728957534050	0
1728957534101	0
1728957534153	0
1728957534205	0
1728957534256	0
1728957534308	0
1728957534360	0
1728957534412	0
1728957534463	0
1728957534515	0
1728957534567	0
1728957534619	0
1728957534670	0
1728957534722	0
1728957534774	0
1728957534825	0
1728957534877	0
1728957534929	0
1728957534981	0
1728957535032	0
1728957535084	0
1728957535136	0
1728957535187	0
1728957535239	0
1728957535290	0
1728957535342	0
1728957535394	0
1728957535446	0
1728957535498	0
1728957535549	0
1728957535601	0
1728957535653	0
1728957535704	0
1728957535756	0
1728957535807	0
1728957535859	0
1728957535910	0
1728957535962	0
1728957536014	0
1728957536065	0
1728957536117	0
1728957536168	0
1728957536220	0
1728957536272	0
1728957536324	0
1728957536375	0
1728957536427	0
1728957536478	0
1728957536531	0
1728957536582	0
1728957536634	0
1728957536686	0
1728957536737	0
1728957536789	0
1728957536841	0
1728957536892	0
1728957536944	0
1728957536996	0
1728957537048	0
1728957537100	0
1728957537151	0
1728957537203	0
1728957537255	0
1728957537306	0
1728957537358	0
1728957537410	0
1728957537462	0
1728957537514	0
1728957537566	0
1728957537617	0
1728957537669	0
1728957537721	0
1728957537772	0
1728957537825	0
1728957537877	0
1728957537928	0
1728957537980	0
1728957538032	0
1728957538083	0
1728957538135	0
1728957538187	0
1728957538238	0
1728957538290	0
1728957538341	0
1728957538393	0
1728957538445	0
1728957538496	0
1728957538548	0
1728957538600	0
1728957538651	1210
1728957538703	0
1728957538755	15810
1728957538806	12648
1728957538858	18972
1728957538910	26350
1728957538961	32674
1728957539013	38998
1728957539065	46376
1728957539118	52700
1728957539169	55862
1728957539222	62186
1728957539273	67456
1728957539325	67456
1728957539377	67456
1728957539429	67456
1728957539480	66402
1728957539532	68510
1728957539583	68510
1728957539635	67456
1728957539687	67456
1728957539738	67456
1728957539790	67456
1728957539842	67456
1728957539893	67456
1728957539945	64294
1728957539997	61132
1728957540048	57970
1728957540100	55862
1728957540152	51646
1728957540203	48484
1728957540256	45322
1728957540308	42160
1728957540360	38998
1728957540411	0
1728957540463	32674
1728957540515	28458
1728957540566	25296
1728957540618	22134
1728957540670	18972
1728957540721	15810
1728957540773	12648
1728957540824	9486
1728957540876	7378
1728957540928	3162
1728957540979	2108
1728957541031	2108
1728957541083	1054
1728957541135	2108
1728957541186	0
1728957541238	1054
1728957541290	0
1728957541342	1054
1728957541394	0
1728957541446	1054
1728957541497	0
1728957541549	1054
1728957541601	0
1728957541653	1054
1728957541704	0
1728957541756	1054
1728957541808	0
1728957541860	1054
1728957541912	2108
1728957541964	0
1728957542016	2558
1728957542067	0
1728957542119	3126
1728957542171	0
1728957542222	3162
1728957542274	0
1728957542326	3162
1728957542378	0
1728957542429	3162
1728957542481	0
1728957542533	3162
1728957542585	0
1728957542636	3162
1728957542688	0
1728957542740	1054
1728957542792	0
1728957542843	6324
1728957542896	0
1728957542948	3162
1728957542999	0
1728957543051	0
1728957543103	0
1728957543155	0
1728957543206	0
1728957543258	0
1728957543310	0
1728957543362	0
1728957543413	2578
1728957543465	0
1728957543517	1054
1728957543568	0
1728957543620	3090
1728957543671	0
1728957543723	2686
1728957543774	42
1728957543826	1054
1728957543878	0
1728957543929	3126
1728957543981	0
1728957544033	4318
1728957544084	0
1728957544136	1054
1728957544188	0
1728957544239	0
1728957544291	0
1728957544343	0
1728957544395	0
1728957544446	1054
1728957544498	0
1728957544549	0
1728957544601	0
1728957544653	0
1728957544705	0
1728957544756	0
1728957544808	0
1728957544859	0
1728957544911	0
1728957544963	0
1728957545015	1054
1728957545066	0
1728957545118	1054
1728957545170	0
1728957545221	5234
1728957545273	0
1728957545325	4318
1728957545376	0
1728957545428	2650
1728957545480	0
1728957545532	2650
1728957545584	0
1728957545635	3162
1728957545687	0
1728957545739	3806
1728957545791	0
1728957545842	1596
1728957545894	0
1728957545947	0
1728957545999	0
1728957546050	0
1728957546102	0
1728957546154	614
1728957546205	0
1728957546257	0
1728957546310	0
1728957546362	0
1728957546414	0
1728957546466	0
1728957546518	3162
1728957546570	0
1728957546622	2650
1728957546673	0
1728957546725	3806
1728957546777	0
1728957546829	2650
1728957546880	0
1728957546933	3162
1728957546984	0
1728957547036	3740
1728957547088	0
1728957547139	2650
1728957547191	0
1728957547243	2108
1728957547294	0
1728957547346	0
1728957547397	0
1728957547449	0
1728957547501	0
1728957547552	0
1728957547604	0
1728957547656	0
1728957547707	0
1728957547759	0
1728957547810	0
1728957547862	0
1728957547914	0
1728957547966	0
1728957548017	2650
1728957548069	0
1728957548121	3806
1728957548172	0
1728957548224	2650
1728957548276	0
1728957548328	6324
1728957548379	20026
1728957548431	32578
1728957548483	45226
1728957548534	57874
1728957548586	67360
1728957548638	67360
1728957548689	67456
1728957548741	67456
1728957548793	67456
1728957548845	67456
1728957548896	67456
1728957548948	67456
1728957549000	67456
1728957549052	68510
1728957549104	67456
1728957549156	67456
1728957549207	67456
1728957549259	65348
1728957549311	62186
1728957549362	59024
1728957549414	55862
1728957549466	51646
1728957549518	48484
1728957549569	45322
1728957549621	42160
1728957549672	38998
1728957549724	0
1728957549776	32674
1728957549827	29512
1728957549879	29512
1728957549931	29582
1728957549982	29582
1728957550034	29582
1728957550085	29582
1728957550137	29512
1728957550189	29512
1728957550240	29512
1728957550292	30566
1728957550344	29512
1728957550396	29512
1728957550448	30566
1728957550499	30566
1728957550551	30566
1728957550603	30566
1728957550655	31620
1728957550706	30566
1728957550758	30566
1728957550810	31620
1728957550862	31620
1728957550913	31620
1728957550965	31620
1728957551017	31620
1728957551069	31620
1728957551121	32674
1728957551172	32674
1728957551223	32674
1728957551275	32674
1728957551327	32674
1728957551378	32674
1728957551430	32674
1728957551482	33728
1728957551533	33728
1728957551585	33728
1728957551637	33728
1728957551688	33728
1728957551740	33728
1728957551792	34782
1728957551844	0
1728957551896	34782
1728957551947	34782
1728957551999	34782
1728957552051	34782
1728957552102	34782
1728957552154	0
1728957552206	36890
1728957552257	0
1728957552309	0
1728957552361	0
1728957552412	0
1728957552464	0
1728957552515	36890
1728957552567	36890
1728957552619	36890
1728957552670	36890
1728957552722	36890
1728957552774	36890
1728957552826	36890
1728957552878	37944
1728957552929	37944
1728957552981	37944
1728957553033	37944
1728957553085	37944
1728957553137	37944
1728957553188	37944
1728957553240	37944
1728957553292	38998
1728957553343	38998
1728957553395	40052
1728957553447	38998
1728957553499	38998
1728957553550	38998
1728957553602	38998
1728957553653	40052
1728957553705	40052
1728957553757	40052
1728957553809	41106
1728957553860	40052
1728957553912	40052
1728957553964	40052
1728957554016	40052
1728957554068	41106
1728957554119	41106
1728957554171	42160
1728957554223	41106
1728957554274	41106
1728957554326	41106
1728957554378	41106
1728957554429	41106
1728957554481	42160
1728957554533	43214
1728957554585	42160
1728957554636	42160
1728957554688	42160
1728957554740	42160
1728957554791	42160
1728957554843	42160
1728957554895	43214
1728957554947	44268
1728957554998	43214
1728957555050	43214
1728957555102	43214
1728957555153	43214
1728957555205	43214
1728957555257	43214
1728957555308	44268
1728957555360	44268
1728957555412	44268
1728957555464	44268
1728957555515	44268
1728957555567	44268
1728957555618	44268
1728957555670	44268
1728957555722	46376
1728957555774	45322
1728957555825	45322
1728957555876	45322
1728957555928	45322
1728957555980	45322
