timestamp_ms	queue_length_bytes
1728488780236	12648
1728488780287	12648
1728488780339	12648
1728488780391	13702
1728488780442	12648
1728488780494	12648
1728488780546	12648
1728488780597	10540
1728488780649	7378
1728488780701	4216
1728488780753	2108
1728488780804	2108
1728488780856	4216
1728488780907	3162
1728488780959	4216
1728488781011	4216
1728488781063	4216
1728488781114	5270
1728488781166	5270
1728488781218	5270
1728488781269	5270
1728488781321	6324
1728488781372	6324
1728488781424	6324
1728488781476	6324
1728488781529	6324
1728488781580	6324
1728488781632	10540
1728488781684	9486
1728488781735	9486
1728488781787	9486
1728488781839	9486
1728488781891	9486
1728488781942	11594
1728488781994	11594
1728488782045	10540
1728488782097	10540
1728488782148	10540
1728488782200	10540
1728488782252	10540
1728488782303	11594
1728488782355	11594
1728488782407	11594
1728488782458	13702
1728488782510	10540
1728488782562	7378
1728488782613	4216
1728488782665	2108
1728488782716	4216
1728488782768	4216
1728488782820	4216
1728488782871	2108
1728488782923	3162
1728488782975	4216
1728488783026	4216
1728488783078	4216
1728488783130	4216
1728488783181	4216
1728488783233	4216
1728488783284	6324
1728488783336	6324
1728488783388	8432
1728488783439	7378
1728488783491	7378
1728488783542	9486
1728488783594	9486
1728488783645	9486
1728488783697	9486
1728488783749	9486
1728488783800	9486
1728488783852	10540
1728488783904	10540
1728488783956	10540
1728488784008	10540
1728488784059	10540
1728488784111	10540
1728488784163	10540
1728488784215	12648
1728488784266	12648
1728488784318	12648
1728488784370	12648
1728488784421	10540
1728488784473	7378
1728488784525	4216
1728488784576	2108
1728488784628	2108
1728488784679	2108
1728488784731	3162
1728488784782	2108
1728488784834	4216
1728488784885	4216
1728488784937	5270
1728488784988	5270
1728488785040	5270
1728488785092	5270
1728488785144	6324
1728488785195	6324
1728488785247	6324
1728488785298	6324
1728488785350	6324
1728488785402	6324
1728488785454	8432
1728488785505	10540
1728488785557	9486
1728488785609	9486
1728488785660	9486
1728488785712	9486
1728488785764	11594
1728488785816	11594
1728488785867	11594
1728488785919	11594
1728488785971	10540
1728488786022	10540
1728488786074	10540
1728488786126	11594
1728488786177	11594
1728488786229	11594
1728488786281	13702
1728488786333	10540
1728488786385	7378
1728488786436	4216
1728488786488	2108
1728488786540	4216
1728488786592	4216
1728488786643	4216
1728488786695	2108
1728488786746	2108
1728488786798	4216
1728488786850	4216
1728488786902	4216
1728488786953	4216
1728488787005	4216
1728488787057	4216
1728488787108	6324
1728488787160	8432
1728488787211	7378
1728488787263	7378
1728488787315	7378
1728488787366	9486
1728488787418	9486
1728488787470	9486
1728488787522	9486
1728488787573	9486
1728488787625	8432
1728488787677	10540
1728488787728	10540
1728488787780	10540
1728488787831	10540
1728488787883	10540
1728488787935	10540
1728488787986	12648
1728488788038	12648
1728488788090	12648
1728488788141	12648
1728488788193	12648
1728488788245	10540
1728488788296	7378
1728488788348	4216
1728488788399	2108
1728488788451	2108
1728488788503	4216
1728488788555	2108
1728488788606	6324
1728488788658	4216
1728488788710	4216
1728488788761	4216
1728488788813	6324
1728488788864	6324
1728488788917	5270
1728488788968	7378
1728488789020	7378
1728488789072	6324
1728488789124	8432
1728488789175	8432
1728488789227	9486
1728488789278	8432
1728488789330	8432
1728488789382	8432
1728488789433	8432
1728488789485	8432
1728488789536	8432
1728488789588	9486
1728488789640	11594
1728488789691	10540
1728488789743	12648
1728488789794	11594
1728488789846	11594
1728488789897	11594
1728488789949	12648
1728488790000	12648
1728488790052	12648
1728488790103	13702
1728488790155	11594
1728488790207	8502
1728488790259	5270
1728488790310	2108
1728488790362	3162
1728488790413	2108
1728488790465	2108
1728488790516	2108
1728488790568	6324
1728488790620	2108
1728488790671	4216
1728488790723	2108
1728488790775	4216
1728488790826	3162
1728488790878	5270
1728488790930	6324
1728488790981	6324
1728488791033	7378
1728488791085	7378
1728488791137	7378
1728488791189	7378
1728488791240	7378
1728488791292	9486
1728488791343	8432
1728488791395	8432
1728488791446	10540
1728488791498	10540
1728488791549	10540
1728488791601	10540
1728488791653	10540
1728488791705	10540
1728488791756	10540
1728488791808	12648
1728488791859	12648
1728488791911	12648
1728488791962	12648
1728488792014	11594
1728488792065	11594
1728488792117	11594
1728488792169	11594
1728488792221	12648
1728488792272	8432
1728488792324	5270
1728488792376	2108
1728488792428	4216
1728488792479	2108
1728488792531	4216
1728488792582	1054
1728488792634	4216
1728488792686	2108
1728488792737	6324
1728488792789	3162
1728488792841	5270
1728488792892	5270
1728488792944	5270
1728488792996	7378
1728488793047	7378
1728488793099	7378
1728488793151	6324
1728488793202	6324
1728488793254	8432
1728488793305	8432
1728488793357	8432
1728488793409	8432
1728488793460	8432
1728488793512	10540
1728488793563	11594
1728488793615	11594
1728488793667	11594
1728488793718	11594
1728488793770	11594
1728488793822	11594
1728488793874	11594
1728488793925	12648
1728488793977	11594
1728488794028	11594
1728488794080	11594
1728488794132	12648
1728488794184	9486
1728488794235	6324
1728488794287	3162
1728488794338	4216
1728488794390	2108
1728488794442	5270
1728488794493	2108
1728488794545	2108
1728488794597	2108
1728488794649	4216
1728488794700	4216
1728488794752	3162
1728488794804	7378
1728488794856	5270
1728488794907	5270
1728488794959	5270
1728488795011	7378
1728488795062	7378
1728488795114	7378
1728488795166	9486
1728488795217	9486
1728488795269	7378
1728488795322	9486
1728488795374	9486
1728488795425	10540
1728488795477	10540
1728488795528	10540
1728488795580	12648
1728488795631	11594
1728488795683	11594
1728488795734	11594
1728488795786	12648
1728488795838	12648
1728488795889	12648
1728488795941	12648
1728488795993	13702
1728488796046	12648
1728488796098	12648
1728488796149	12648
1728488796201	9486
1728488796253	6324
1728488796305	4216
1728488796356	2108
1728488796408	2108
1728488796460	2108
1728488796511	2108
1728488796562	3162
1728488796614	3162
1728488796665	6324
1728488796717	5270
1728488796768	5270
1728488796820	5270
1728488796871	4216
1728488796923	6324
1728488796975	6324
1728488797026	6324
1728488797078	6324
1728488797130	6324
1728488797181	6324
1728488797233	10540
1728488797285	9486
1728488797336	9486
1728488797388	9486
1728488797439	9486
1728488797491	9486
1728488797543	11594
1728488797595	11594
1728488797646	11594
1728488797698	10540
1728488797750	10540
1728488797801	10540
1728488797853	12648
1728488797904	11594
1728488797956	11594
1728488798008	11594
1728488798060	13702
1728488798111	9486
1728488798163	6324
1728488798214	3162
1728488798266	4216
1728488798318	4216
1728488798370	4216
1728488798421	4216
1728488798473	2108
1728488798525	4216
1728488798576	6324
1728488798628	5270
1728488798680	4216
1728488798732	6324
1728488798783	5270
1728488798835	5270
1728488798887	5270
1728488798938	7378
1728488798990	6324
1728488799041	6324
1728488799093	6324
1728488799145	8432
1728488799196	7378
1728488799248	7378
1728488799300	9486
1728488799351	10540
1728488799403	9486
1728488799454	9486
1728488799506	11594
1728488799558	11594
1728488799610	11594
1728488799661	11594
1728488799713	12648
1728488799764	12648
1728488799816	11594
1728488799868	11594
1728488799919	12648
1728488799971	12648
1728488800023	12648
1728488800075	12648
1728488800126	10540
1728488800178	7378
1728488800230	4216
1728488800281	2108
1728488800333	2108
1728488800384	3162
1728488800436	2108
1728488800488	4216
1728488800539	3162
1728488800591	4216
1728488800643	4216
1728488800694	4216
1728488800746	4216
1728488800797	4216
1728488800849	4216
1728488800900	6324
1728488800952	6324
1728488801004	6324
1728488801055	7378
1728488801107	7378
1728488801159	9486
1728488801210	9486
1728488801262	9486
1728488801314	9486
1728488801366	9486
1728488801417	9486
1728488801469	10540
1728488801521	10540
1728488801572	10540
1728488801624	10540
1728488801675	10540
1728488801727	10540
1728488801779	10540
1728488801830	11594
1728488801882	12648
1728488801934	12648
1728488801985	12648
1728488802037	10540
1728488802088	7378
1728488802140	4216
1728488802191	2108
1728488802243	4216
1728488802294	4216
1728488802346	4216
1728488802398	4216
1728488802449	4216
1728488802501	4216
1728488802552	5270
1728488802604	4216
1728488802656	6324
1728488802707	6324
1728488802759	5270
1728488802810	7378
1728488802862	6324
1728488802913	6324
1728488802965	6324
1728488803016	6324
1728488803068	8432
1728488803119	8432
1728488803171	7378
1728488803222	9486
1728488803274	10540
1728488803326	9486
1728488803378	9486
1728488803430	9486
1728488803481	11594
1728488803533	11594
1728488803584	11594
1728488803636	11594
1728488803687	12648
1728488803739	11594
1728488803791	11594
1728488803842	12648
1728488803894	12648
1728488803945	12648
1728488803997	12648
1728488804048	11594
1728488804100	8432
1728488804152	6324
1728488804203	1054
1728488804255	2108
1728488804307	0
1728488804358	2108
1728488804410	0
1728488804461	3162
1728488804513	3162
1728488804564	6324
1728488804616	5270
1728488804667	4216
1728488804719	4216
1728488804771	4216
1728488804822	6324
1728488804874	6324
1728488804926	6324
1728488804977	6324
1728488805029	8432
1728488805080	9528
1728488805132	9486
1728488805184	9486
1728488805235	9486
1728488805287	9486
1728488805339	9486
1728488805391	11594
1728488805443	11594
1728488805494	10540
1728488805546	10540
1728488805597	10540
1728488805649	10540
1728488805701	10540
1728488805752	11594
1728488805804	11594
1728488805856	13702
1728488805907	12648
1728488805959	11594
1728488806010	8432
1728488806062	5270
1728488806114	2108
1728488806165	4216
1728488806217	2108
1728488806268	4216
1728488806320	2108
1728488806372	4216
1728488806424	2108
1728488806475	6324
1728488806527	5270
1728488806578	6324
1728488806630	6324
1728488806682	5270
1728488806734	5270
1728488806785	7378
1728488806837	6324
1728488806889	6324
1728488806940	6324
1728488806992	8432
1728488807043	8432
1728488807095	7378
1728488807147	9486
1728488807198	11594
1728488807250	9486
1728488807301	9486
1728488807353	9486
1728488807405	11594
1728488807456	11594
1728488807508	11594
1728488807560	11594
1728488807611	12648
1728488807663	11594
1728488807715	11594
1728488807767	12648
1728488807818	12648
1728488807870	12648
1728488807922	12648
1728488807973	12648
1728488808025	9486
1728488808077	6324
1728488808128	3162
1728488808180	2108
1728488808231	2108
1728488808283	2108
1728488808335	2108
1728488808386	3162
1728488808438	3162
1728488808490	4216
1728488808542	4216
1728488808593	4216
1728488808645	4216
1728488808697	4216
1728488808748	6324
1728488808801	8432
1728488808852	7378
1728488808904	7378
1728488808955	7378
1728488809007	9486
1728488809058	9486
1728488809110	9486
1728488809162	9486
1728488809214	9486
1728488809265	8432
1728488809317	8432
1728488809369	10540
1728488809420	10540
1728488809472	10540
1728488809524	10540
1728488809576	10540
1728488809628	12648
1728488809679	12648
1728488809731	12648
1728488809783	12648
1728488809834	12648
1728488809886	12648
1728488809938	9486
1728488809990	7378
1728488810042	3162
1728488810093	2108
1728488810145	2108
1728488810197	3162
1728488810249	3162
1728488810301	4216
1728488810353	4216
1728488810405	5270
1728488810457	4216
1728488810509	3162
1728488810560	5270
1728488810612	6324
1728488810664	6324
1728488810716	6324
1728488810767	8432
1728488810819	7378
1728488810871	7378
1728488810923	9486
1728488810975	9486
1728488811026	8432
1728488811078	10540
1728488811130	10540
1728488811181	10540
1728488811233	10540
1728488811285	10540
1728488811336	10540
1728488811388	10540
1728488811440	10540
1728488811492	10540
1728488811543	13702
1728488811595	12648
1728488811647	12648
1728488811699	12648
1728488811750	11594
1728488811802	11594
1728488811853	11594
1728488811905	12648
1728488811957	10540
1728488812008	6324
1728488812060	3162
1728488812112	4216
1728488812164	4216
1728488812215	5270
1728488812267	3162
1728488812319	4216
1728488812371	4216
1728488812422	6324
1728488812474	5270
1728488812526	5270
1728488812577	5270
1728488812629	5270
1728488812681	7378
1728488812732	7378
1728488812784	6324
1728488812836	6324
1728488812888	6324
1728488812939	6324
1728488812991	8432
1728488813042	8432
1728488813094	8432
1728488813146	10540
1728488813198	9486
1728488813249	9486
1728488813301	11594
1728488813352	11594
1728488813404	11594
1728488813456	11594
1728488813508	11594
1728488813560	11594
1728488813612	12648
1728488813663	11594
1728488813715	11594
1728488813767	11594
1728488813818	12648
1728488813870	10540
1728488813922	7378
1728488813973	3162
1728488814025	4216
1728488814077	4216
1728488814128	6324
1728488814180	4216
1728488814232	2108
1728488814284	2108
1728488814335	2108
1728488814387	6324
1728488814439	4216
1728488814490	6324
1728488814542	5270
1728488814594	5270
1728488814645	5270
1728488814697	7378
1728488814749	7378
1728488814801	7378
1728488814852	6324
1728488814904	8432
1728488814956	7378
1728488815008	7378
1728488815059	9486
1728488815111	10540
1728488815163	10540
1728488815215	9486
1728488815266	11594
1728488815318	11594
1728488815370	11594
1728488815421	11594
1728488815473	12648
1728488815525	12648
1728488815576	12648
1728488815628	11594
1728488815680	12648
1728488815732	12648
1728488815783	12648
1728488815835	12648
1728488815886	10540
1728488815938	7378
1728488815990	4216
1728488816042	2108
1728488816094	2108
1728488816146	3162
1728488816198	2108
1728488816250	4216
1728488816301	3162
1728488816354	4216
1728488816406	4216
1728488816457	4216
1728488816509	4216
1728488816561	4216
1728488816612	4216
1728488816664	6324
1728488816716	7378
1728488816768	7378
1728488816819	7378
1728488816871	7378
1728488816923	9486
1728488816974	9486
1728488817026	9486
1728488817078	9486
1728488817130	8432
1728488817182	8432
1728488817234	10540
1728488817286	10540
1728488817340	11594
1728488817392	11594
1728488817444	11594
1728488817495	11594
1728488817547	13702
1728488817599	12648
1728488817651	12648
1728488817702	12648
1728488817754	12648
1728488817805	10540
1728488817857	7378
1728488817909	4216
1728488817961	2108
1728488818012	2108
1728488818064	6324
1728488818116	5270
1728488818168	4216
1728488818219	2108
1728488818271	4216
1728488818323	4216
1728488818374	3162
1728488818426	5270
1728488818478	6324
1728488818530	6324
1728488818581	5270
1728488818633	7378
1728488818685	7378
1728488818736	7378
1728488818788	7378
1728488818840	9486
1728488818892	8432
1728488818943	8432
1728488818995	9486
1728488819047	10540
1728488819099	10540
1728488819151	10540
1728488819202	10540
1728488819254	10540
1728488819306	12648
1728488819358	11594
1728488819409	12648
1728488819461	12648
1728488819513	12648
1728488819565	12648
1728488819617	11594
1728488819668	13702
1728488819720	12648
1728488819772	12648
1728488819823	10540
1728488819875	7378
1728488819927	4216
1728488819979	2108
1728488820031	2108
1728488820082	3162
1728488820134	3162
1728488820186	4216
1728488820238	3162
1728488820290	4216
1728488820342	5270
1728488820393	5270
1728488820445	5270
1728488820497	4216
1728488820549	4216
1728488820600	6324
1728488820652	6324
1728488820704	6324
1728488820756	6324
1728488820807	8432
1728488820859	9486
1728488820911	9486
1728488820963	9486
1728488821015	9486
1728488821067	9486
1728488821119	9486
1728488821170	10540
1728488821222	10540
1728488821274	10540
1728488821326	10540
1728488821378	10540
1728488821429	10540
1728488821482	12648
1728488821534	12648
1728488821586	12648
1728488821637	12648
1728488821689	12648
1728488821741	10540
1728488821793	7378
1728488821844	5270
1728488821896	2108
1728488821948	2108
1728488822003	4216
1728488822055	5270
1728488822106	4216
1728488822158	3162
1728488822210	4216
1728488822261	4216
1728488822314	3162
1728488822365	5270
1728488822417	6324
1728488822469	6324
1728488822521	6324
1728488822572	7378
1728488822624	7378
1728488822675	7378
1728488822727	7378
1728488822779	9486
1728488822831	8432
1728488822883	8432
1728488822935	9486
1728488822986	10540
1728488823038	10540
1728488823090	10540
1728488823141	10540
1728488823193	10540
1728488823245	10540
1728488823296	12648
1728488823348	11594
1728488823400	12648
1728488823452	12648
1728488823503	12648
1728488823555	11594
1728488823607	11594
1728488823659	13702
1728488823711	12648
1728488823763	10540
1728488823815	7378
1728488823866	4216
1728488823917	2108
1728488823969	4216
1728488824021	3162
1728488824072	3162
1728488824124	4216
1728488824176	3162
1728488824228	4216
1728488824279	5270
1728488824331	5270
1728488824383	5270
1728488824434	5270
1728488824486	5270
1728488824538	6324
1728488824589	6324
1728488824641	6324
1728488824693	6324
1728488824745	6324
1728488824796	8432
1728488824848	8432
1728488824900	9486
1728488824952	9486
1728488825003	9486
1728488825055	9486
1728488825107	11594
1728488825159	11594
1728488825211	11594
1728488825263	10540
1728488825314	10540
1728488825366	10540
1728488825418	10540
1728488825470	11594
1728488825521	11594
1728488825573	11594
1728488825625	13702
1728488825676	10540
1728488825728	7378
1728488825780	4216
1728488825831	2108
1728488825883	4216
1728488825934	4216
1728488825986	4216
1728488826038	2108
1728488826090	2108
1728488826141	4216
1728488826193	5270
1728488826245	4216
1728488826297	6324
1728488826348	6324
1728488826400	5270
1728488826452	5270
1728488826503	7378
1728488826555	6324
1728488826607	6324
1728488826658	6324
1728488826710	8432
1728488826762	8432
1728488826814	7378
1728488826865	9486
1728488826917	9486
1728488826969	9486
1728488827020	9486
1728488827073	9486
1728488827124	11594
