timestamp_ms	queue_length_bytes
1729034002801	0
1729034002853	0
1729034002904	0
1729034002956	0
1729034003008	0
1729034003059	0
1729034003111	0
1729034003163	0
1729034003214	0
1729034003266	0
1729034003318	0
1729034003370	0
1729034003422	0
1729034003474	0
1729034003526	0
1729034003578	0
1729034003629	0
1729034003681	0
1729034003732	0
1729034003784	0
1729034003836	0
1729034003888	0
1729034003939	0
1729034003991	0
1729034004043	0
1729034004095	0
1729034004146	0
1729034004198	0
1729034004250	0
1729034004301	0
1729034004353	0
1729034004405	0
1729034004457	0
1729034004508	0
1729034004560	0
1729034004612	0
1729034004664	0
1729034004715	0
1729034004767	0
1729034004819	0
1729034004871	0
1729034004922	0
1729034004974	0
1729034005026	0
1729034005078	0
1729034005129	0
1729034005181	0
1729034005233	0
1729034005284	0
1729034005336	0
1729034005388	0
1729034005440	0
1729034005492	0
1729034005543	0
1729034005595	0
1729034005647	0
1729034005698	0
1729034005750	0
1729034005802	0
1729034005854	0
1729034005905	0
1729034005957	0
1729034006009	0
1729034006061	0
1729034006113	0
1729034006164	0
1729034006216	0
1729034006268	0
1729034006320	0
1729034006371	0
1729034006424	0
1729034006476	0
1729034006528	0
1729034006579	0
1729034006631	0
1729034006683	0
1729034006735	0
1729034006786	0
1729034006838	0
1729034006890	0
1729034006942	0
1729034006993	0
1729034007045	0
1729034007097	0
1729034007149	0
1729034007200	0
1729034007252	0
1729034007304	0
1729034007356	0
1729034007407	0
1729034007459	0
1729034007511	0
1729034007563	0
1729034007614	0
1729034007666	0
1729034007718	0
1729034007769	0
1729034007821	0
1729034007873	0
1729034007924	0
1729034007976	0
1729034008028	0
1729034008080	0
1729034008131	0
1729034008183	0
1729034008235	0
1729034008287	0
1729034008338	0
1729034008390	74
1729034008441	0
1729034008493	5726
1729034008545	0
1729034008597	10540
1729034008648	13702
1729034008700	15810
1729034008751	18972
1729034008803	14756
1729034008855	15810
1729034008906	16864
1729034008958	15810
1729034009009	11014
1729034009061	4690
1729034009112	0
1729034009164	0
1729034009215	0
1729034009267	0
1729034009319	0
1729034009370	0
1729034009422	0
1729034009473	0
1729034009525	0
1729034009576	0
1729034009628	0
1729034009679	1054
1729034009731	0
1729034009782	2108
1729034009834	0
1729034009885	2108
1729034009936	0
1729034009988	5270
1729034010039	0
1729034010091	11594
1729034010143	11594
1729034010194	13702
1729034010246	18392
1729034010297	12068
1729034010349	11594
1729034010400	6324
1729034010452	6324
1729034010503	6324
1729034010554	4216
1729034010606	2108
1729034010657	2108
1729034010709	1054
1729034010761	2108
1729034010812	1054
1729034010864	1054
1729034010916	1054
1729034010968	1054
1729034011020	1054
1729034011071	2108
1729034011123	3162
1729034011175	3162
1729034011226	5270
1729034011278	3162
1729034011330	4216
1729034011382	4216
1729034011434	3808
1729034011486	4216
1729034011537	5270
1729034011590	4216
1729034011641	5270
1729034011693	2108
1729034011745	10540
1729034011797	6324
1729034011849	5270
1729034011901	6324
1729034011952	6324
1729034012004	7378
1729034012056	7378
1729034012107	7378
1729034012159	8432
1729034012211	8432
1729034012263	9486
1729034012315	9486
1729034012366	10540
1729034012418	10540
1729034012470	10540
1729034012522	9486
1729034012573	10540
1729034012625	10540
1729034012677	9486
1729034012731	6324
1729034012783	3162
1729034012835	3162
1729034012887	3162
1729034012938	4216
1729034012990	2108
1729034013041	5270
1729034013093	2108
1729034013145	6324
1729034013196	3162
1729034013248	5270
1729034013300	5270
1729034013352	5270
1729034013403	6324
1729034013455	6324
1729034013507	7378
1729034013559	7378
1729034013610	6324
1729034013662	7378
1729034013714	7420
1729034013766	5312
1729034013818	3162
1729034013869	1054
1729034013921	2108
1729034013973	1054
1729034014025	2108
1729034014077	1054
1729034014129	0
1729034014180	0
1729034014232	8432
1729034014283	2108
1729034014335	3162
1729034014387	3162
1729034014439	4216
1729034014491	5270
1729034014543	5270
1729034014594	6324
1729034014646	6324
1729034014697	6324
1729034014749	7378
1729034014801	7378
1729034014852	8432
1729034014904	8432
1729034014956	8432
1729034015008	9486
1729034015059	8432
1729034015111	8432
1729034015164	8432
1729034015216	7378
1729034015268	4216
1729034015320	1054
1729034015371	4216
1729034015423	2108
1729034015475	4216
1729034015526	3162
1729034015578	4216
1729034015629	4216
1729034015681	4216
1729034015733	3162
1729034015785	4216
1729034015836	2108
1729034015888	5270
1729034015940	3162
1729034015991	5270
1729034016043	5270
1729034016095	6324
1729034016146	6324
1729034016198	7378
1729034016249	7378
1729034016301	7378
1729034016353	8432
1729034016404	8432
1729034016456	8432
1729034016507	9486
1729034016559	9486
1729034016610	10540
1729034016662	10540
1729034016714	9486
1729034016766	9486
1729034016818	10540
1729034016870	10540
1729034016921	7378
1729034016973	4216
1729034017025	3162
1729034017076	3162
1729034017128	4216
1729034017180	3162
1729034017232	4216
1729034017283	4216
1729034017335	4216
1729034017387	5270
1729034017439	6324
1729034017491	5270
1729034017542	5270
1729034017594	6324
1729034017646	6324
1729034017700	6324
1729034017752	6324
1729034017804	5270
1729034017856	7378
1729034017907	6324
1729034017959	6324
1729034018011	3162
1729034018062	1054
1729034018114	2108
1729034018166	2108
1729034018218	2108
1729034018270	2108
1729034018321	4216
1729034018373	2108
1729034018425	4216
1729034018476	2108
1729034018528	6324
1729034018580	3162
1729034018632	4216
1729034018684	3162
1729034018736	2108
1729034018787	4216
1729034018839	4216
1729034018891	4216
1729034018944	4216
1729034018996	8432
1729034019048	7378
1729034019100	7378
1729034019152	7378
1729034019203	6324
1729034019255	6324
