timestamp_ms	queue_length_bytes
1729054462597	0
1729054462649	0
1729054462701	0
1729054462753	0
1729054462804	0
1729054462856	0
1729054462908	0
1729054462960	0
1729054463011	0
1729054463063	0
1729054463115	0
1729054463167	0
1729054463219	0
1729054463270	0
1729054463322	0
1729054463374	0
1729054463426	0
1729054463478	0
1729054463530	0
1729054463581	0
1729054463633	0
1729054463685	0
1729054463736	0
1729054463788	0
1729054463840	0
1729054463892	0
1729054463944	0
1729054463995	0
1729054464047	0
1729054464099	0
1729054464150	0
1729054464202	0
1729054464254	0
1729054464305	0
1729054464357	0
1729054464408	0
1729054464460	0
1729054464512	0
1729054464564	0
1729054464615	0
1729054464667	0
1729054464719	0
1729054464771	0
1729054464822	0
1729054464874	0
1729054464925	0
1729054464977	0
1729054465029	0
1729054465080	0
1729054465132	0
1729054465184	8432
1729054465236	5270
1729054465288	45322
1729054465340	18972
1729054465392	103292
1729054465444	86428
1729054465495	152830
1729054465547	218178
1729054465599	281418
1729054465651	345712
1729054465702	410006
1729054465754	475354
1729054465806	541756
1729054465858	603942
1729054465910	669290
1729054465962	685100
1729054466014	0
1729054466065	0
1729054466117	0
1729054466169	682992
1729054466221	682992
1729054466273	682992
1729054466325	0
1729054466377	0
1729054466429	682992
1729054466480	685100
1729054466532	682992
1729054466584	659804
1729054466635	627130
1729054466687	595510
1729054466739	562836
1729054466791	530162
1729054466842	498542
1729054466894	465868
1729054466946	433194
1729054466998	401574
1729054467049	368900
1729054467101	336226
1729054467153	304606
1729054467204	271932
1729054467258	238204
1729054467310	205530
1729054467362	173910
1729054467413	141236
1729054467465	108562
1729054467517	75888
1729054467569	44268
1729054467621	14756
1729054467672	15810
1729054467724	8432
1729054467776	8432
1729054467828	4216
1729054467880	4216
1729054467931	2108
1729054467983	2108
1729054468035	2108
1729054468087	2108
1729054468139	2108
1729054468190	2108
1729054468242	5270
1729054468294	1054
1729054468346	6324
1729054468397	1054
1729054468449	7378
1729054468501	1054
1729054468553	8432
1729054468604	1054
1729054468657	9486
1729054468709	0
1729054468761	10540
1729054468815	1054
1729054468867	11594
1729054468918	1054
1729054468970	7378
1729054469022	1054
1729054469074	4216
1729054469126	1054
1729054469177	2108
1729054469229	0
1729054469281	0
1729054469333	0
1729054469384	0
1729054469436	0
1729054469488	0
1729054469539	0
1729054469591	0
1729054469643	4866
1729054469694	0
1729054469746	8606
1729054469798	0
1729054469850	7552
1729054469901	0
1729054469953	4866
1729054470005	0
1729054470057	6498
1729054470110	0
1729054470162	5444
1729054470214	0
1729054470265	4866
1729054470317	0
1729054470369	5444
1729054470420	0
1729054470472	0
1729054470524	0
1729054470576	0
1729054470628	0
1729054470679	0
1729054470731	0
1729054470783	0
1729054470835	0
1729054470887	0
1729054470939	0
1729054470991	0
1729054471042	0
1729054471094	0
1729054471146	6974
1729054471197	0
1729054471249	5444
1729054471301	0
1729054471353	8606
1729054471405	0
1729054471456	5920
1729054471508	0
1729054471560	5444
1729054471611	0
1729054471663	4866
1729054471715	0
1729054471767	8606
1729054471818	0
1729054471870	4390
1729054471922	0
1729054471973	0
1729054472025	0
1729054472077	0
1729054472128	0
1729054472180	0
1729054472232	0
1729054472284	0
1729054472335	0
1729054472387	0
1729054472438	0
1729054472490	0
1729054472542	0
1729054472594	0
1729054472645	7552
1729054472697	0
1729054472748	5444
1729054472800	0
1729054472852	8028
1729054472903	0
1729054472955	6498
1729054473007	0
1729054473059	5444
1729054473111	0
1729054473163	4866
1729054473215	0
1729054473267	7552
1729054473318	0
1729054473370	5444
1729054473422	0
1729054473474	1524
1729054473526	0
1729054473578	0
1729054473629	0
1729054473681	0
1729054473733	0
1729054473784	0
1729054473836	0
1729054473888	0
1729054473940	0
1729054473992	0
1729054474044	0
1729054474096	0
1729054474148	5444
1729054474200	0
1729054474252	6498
1729054474303	0
1729054474355	4866
1729054474407	0
1729054474458	7552
1729054474510	0
1729054474562	5444
1729054474614	0
1729054474665	4866
1729054474717	0
1729054474769	7552
1729054474821	0
1729054474872	2758
1729054474924	0
1729054474976	1228
1729054475028	0
1729054475079	0
1729054475131	0
1729054475183	0
1729054475235	0
1729054475287	0
1729054475338	0
1729054475390	0
1729054475442	0
1729054475494	0
1729054475546	0
1729054475598	0
1729054475650	5444
1729054475702	0
1729054475754	6974
1729054475805	0
1729054475857	5444
1729054475909	0
1729054475960	7552
1729054476012	0
1729054476064	4286
1729054476116	0
1729054476168	8132
1729054476220	0
1729054476271	5444
1729054476324	0
1729054476375	2758
1729054476427	0
1729054476479	0
1729054476530	0
1729054476582	0
1729054476634	0
1729054476686	0
1729054476737	0
1729054476789	0
1729054476841	0
1729054476893	0
1729054476945	0
1729054476997	0
1729054477049	0
1729054477101	0
1729054477152	8606
1729054477204	0
1729054477256	5920
1729054477308	0
1729054477359	5444
1729054477411	0
1729054477463	5510
1729054477514	0
1729054477566	8028
1729054477618	0
1729054477669	7552
1729054477721	0
1729054477773	5444
1729054477825	0
1729054477877	1704
1729054477929	0
1729054477981	0
1729054478032	0
1729054478084	0
1729054478136	0
1729054478187	0
1729054478239	0
1729054478291	0
1729054478342	0
1729054478394	0
1729054478446	0
1729054478498	0
1729054478549	0
1729054478601	0
1729054478653	4866
